0,1,2,level,y
1.1,2.0,2.5,0,28.683044206161053
0.6,1.8,1.5,0,3.5100030802136217
1.9,0.3,0.9,0,0.614583724210825
2.5,0.3,1.8,0,3.9024413095829007
0.6,2.2,1.6,0,4.723546298535145
3.0,1.5,2.2,1,10.531932770523756
0.3,0.9,2.0,1,0.5932850792096783
2.1,1.1,0.3,1,0.7758120494684045
2.5,2.3,0.3,1,1.6149679255686262
0.6,0.2,1.1,1,0.13728202283844587
2.3,1.9,1.3,1,5.929573604148159
0.8,1.6,0.8,1,0.9713722964851274
1.7,0.8,0.8,1,1.0205136681980036
1.0,1.2,1.0,1,1.276632462669613
0.5,2.2,0.6,1,0.5797201978510099
0.8,2.9,1.8,1,4.309083274799895
1.8,0.3,2.2,1,1.356629914346176
0.4,2.6,2.4,1,2.6519906648475304
0.9,2.9,0.6,1,1.5525049039280665
0.6,0.1,1.8,1,0.11651153833855053
0.5,2.3,2.9,1,3.585523397848349
1.8,1.3,2.0,1,5.058358369955646
1.8,1.4,2.1,1,5.6304788905817205
1.8,2.0,0.6,1,2.1637752237342847
2.6,2.0,2.8,1,15.846206835274703
2.4,1.0,1.2,1,2.969101845891083
3.0,0.5,2.8,1,4.617865670498857
2.9,2.3,0.1,1,0.4715502281614154
1.0,0.4,1.9,1,0.7765985249989326
2.9,0.1,1.1,1,0.30251869766891387
0.4,2.7,1.6,2,4.24841281340298
2.9,2.7,1.0,2,7.813377017143497
2.1,1.2,2.3,2,29.30869732324072
0.8,0.3,0.1,2,0.051717662917406315
2.3,0.9,2.2,2,21.014830132234025
2.7,2.7,2.8,2,150.97624215881473
2.0,1.7,3.0,2,86.22580064499095
0.7,0.7,1.7,2,2.3395692710870475
1.0,0.6,0.8,2,0.33129723216625356
0.6,0.3,0.7,2,0.18097045226209738
2.7,1.4,1.2,2,6.419365930527442
2.7,2.6,0.4,2,0.4339577908391242
1.1,1.2,3.0,2,33.53333239562631
1.4,2.0,2.6,2,46.727731889430814
1.5,0.1,1.1,2,0.13638382020688666
1.2,0.7,1.2,2,1.5509791239079391
1.9,0.4,3.0,2,19.227942706519514
1.4,1.8,2.5,2,37.64039331301851
1.2,1.7,1.9,2,13.518239311150994
1.6,2.7,2.8,2,89.49981805270741
0.8,1.2,2.3,2,11.15623322638924
3.0,1.4,0.7,2,1.5064868245586096
1.5,2.5,1.9,2,24.934197337969046
3.0,0.2,1.5,2,1.9544545854650266
1.1,0.4,1.9,2,2.786403433030799
0.7,1.0,2.1,2,6.2669140367272
2.3,1.5,0.5,2,0.34404885215093267
2.8,1.2,0.9,2,2.4367467397091582
0.7,2.7,1.6,2,7.522449129721514
1.9,1.5,2.0,2,22.00692667692706
1.1,1.1,0.2,2,-0.06004987871520949
2.2,1.9,1.8,2,23.577321055574696
0.9,1.9,1.1,2,2.4137290836203844
2.9,2.1,2.8,2,126.12645648250096
0.5,0.9,2.3,2,5.195329355565381
1.7,2.0,2.1,2,30.31102589212047
1.7,3.0,2.2,2,51.84975751747379
1.1,0.7,1.0,2,0.7681037398206203
2.9,2.9,2.4,2,110.7135077292056
2.1,0.1,1.3,2,0.4884268657160281
1.5,2.3,1.8,2,19.45611065638013
1.0,2.8,0.7,2,0.9648057003768615
1.1,0.8,1.0,2,0.8799588172366398
2.4,2.3,1.0,2,5.482466755232605
1.5,2.5,2.5,2,55.762425395182156
2.7,1.6,2.8,2,89.36548714733617
1.9,3.0,1.3,2,12.332907555444597
1.1,1.9,1.8,2,11.765198594275532
1.3,0.6,0.3,2,-0.06424536101411031
2.6,2.4,0.6,2,1.4388830588581603
2.2,2.9,2.6,2,106.14061695833915
2.3,1.0,1.0,2,2.2526432533413523
2.2,0.3,1.6,2,2.5361862985020895
2.6,2.3,0.2,2,0.15492865454970972
2.5,1.8,1.7,2,21.422040243936994
0.9,1.2,0.6,2,0.05129417196084751
0.1,2.7,2.3,2,3.0988736839937956
0.6,0.5,1.2,2,0.3871604858400699
1.9,1.0,2.6,2,31.678474295316946
1.5,2.1,0.6,2,0.8102219447656573
0.4,1.2,1.0,2,0.30375742632488023
2.4,3.0,2.9,2,165.5345710016331
0.2,0.3,2.0,2,0.5192796827586249
2.3,1.4,2.2,2,32.73363939826666
2.1,2.1,1.8,2,24.88413986715874
2.9,1.4,2.5,2,60.2965018673135
1.2,2.4,0.2,2,0.03662354971300084
1.0,1.9,2.0,2,14.62425188037316
0.5,2.1,1.3,2,2.245408674300465
0.5,1.0,1.1,2,0.6466055366599253
0.1,1.6,2.2,2,1.7676773457473727
2.8,1.6,1.1,2,5.860063999460705
0.5,0.4,1.3,2,0.4242456770077133
1.1,0.3,0.8,2,0.3097824841876517
0.1,1.2,2.3,2,1.4743956676841827
1.6,1.9,0.8,2,1.567587931168541
1.2,3.0,2.2,2,36.634668770353564
2.8,0.8,2.4,2,29.51122191558561
0.6,2.3,0.2,2,-0.10587338775125484
0.7,1.3,0.5,2,0.2266648565561425
2.9,0.7,0.1,2,0.06994506531777614
0.8,1.5,0.3,2,-0.02297453998113256
2.7,0.7,1.9,2,12.559436219661286
1.2,2.0,1.6,2,9.614201570391531
0.9,2.8,1.2,2,4.358390414935952
0.7,0.2,1.0,2,0.16044270190375204
2.3,1.7,1.7,2,18.729717193252615
0.8,1.3,1.0,2,1.1487553365363512
0.3,0.4,2.4,2,1.6774521700681841
2.1,1.8,1.1,2,4.8743279917896345
2.8,0.4,1.9,2,7.4926359399947104
0.2,2.3,1.0,2,0.43778179833475184
2.2,0.6,0.7,2,0.4584170081565234
1.0,0.5,1.9,2,3.4272736570948297
1.1,0.1,1.2,2,0.19897038511466375
0.5,1.6,0.9,2,0.49680531860397825
1.2,1.6,2.3,2,22.31503821099604
1.2,0.5,2.3,2,6.970603843891455
3.0,0.7,2.8,2,43.684493638552816
0.8,1.3,1.0,2,1.037431558132775
