0,1,2,level,y
1.3,1.6,2.2,0,0.35214986682783656
0.1,0.4,2.8,0,-2.502408799152066
0.4,0.8,1.0,0,0.1288954857012437
2.0,2.2,1.9,0,2.0779116026241113
0.5,2.4,0.7,0,2.0261745995554685
0.6,1.2,1.3,1,-1.9900414874891228
0.9,1.0,1.2,1,-1.5670527244742836
0.6,1.6,0.1,1,1.8247905828960533
1.7,0.2,1.3,1,-1.7359628404375138
0.8,1.4,2.9,1,-6.117544151542369
0.7,2.6,1.9,1,-2.126212926999606
2.1,0.6,1.9,1,-2.8008381559477646
2.1,1.2,2.9,1,-5.033453186360536
1.1,2.9,3.0,1,-4.574830178077307
1.5,1.9,0.5,1,2.029951323425359
2.4,2.4,1.0,1,2.0949536109833473
1.8,2.4,0.1,1,3.670060545474418
2.3,1.4,1.0,1,0.6724583042012138
1.0,0.8,3.0,1,-6.8276303132719125
2.3,2.6,0.2,1,4.316862169922315
0.1,2.9,1.8,1,-2.09515293204263
0.9,2.5,1.4,1,-0.5916527242261383
2.0,1.6,1.1,1,0.3837048653699686
2.6,0.9,0.8,1,1.1245155657876835
0.4,0.7,2.2,1,-5.256416691028232
1.8,2.6,0.4,1,3.366401875719036
0.5,2.5,1.8,1,-2.1528969035073726
1.2,1.3,2.7,1,-5.41960413957331
2.1,1.7,1.4,1,-0.122610254987918
2.0,1.0,1.9,1,-2.4495748856202324
0.9,1.6,1.4,2,-0.2589360137822668
0.9,2.3,1.2,2,1.0468973611842076
1.9,1.2,0.9,2,1.4714936438366817
0.8,0.3,1.8,2,-2.243950324469349
1.2,2.2,1.6,2,0.27447384088514665
2.7,2.1,2.9,2,-0.6330341628369814
2.1,0.6,0.8,2,1.0535099868735585
0.4,0.7,0.5,2,-0.04065428857449485
1.1,1.2,2.0,2,-1.1015818398888602
0.8,0.7,1.1,2,-0.45416987699597294
0.2,2.7,2.9,2,-2.328597465760171
0.4,0.6,2.5,2,-3.704846806850984
0.5,1.5,0.7,2,0.7642750649611432
2.0,2.6,0.3,2,4.110308170227693
1.7,2.1,1.5,2,1.0629842963667198
1.3,1.9,0.5,2,2.2679768540714473
2.7,1.6,1.8,2,0.9205745021805973
0.8,1.5,0.9,2,0.4147384027334548
1.9,1.4,2.7,2,-1.6738867043593346
1.6,1.0,1.4,2,0.03166022404428763
0.9,2.4,1.8,2,0.055187931345084096
2.3,2.5,2.7,2,-0.2623253218863529
2.2,1.0,2.6,2,-1.4742420751527763
1.0,1.5,2.9,2,-2.952606838619264
2.7,2.0,0.1,2,4.387979459165414
1.2,0.1,2.7,2,-3.6410847458725857
1.9,0.9,1.3,2,0.3289537270441767
1.1,0.9,0.3,2,1.3150945122887145
2.9,1.0,2.3,2,-0.3765074723614156
0.6,0.7,2.3,2,-2.913339622694745
0.7,2.0,2.5,2,-1.93780151211583
1.9,0.2,0.5,2,1.2173534698924737
0.9,1.8,3.0,2,-2.48346530761948
0.7,2.6,3.0,2,-2.212222482268809
0.6,0.2,1.9,2,-2.5899025293683042
2.1,2.7,2.4,2,0.125947766620736
2.3,1.2,2.1,2,-0.3795288473559162
0.6,1.1,0.9,2,0.09910783234047012
2.7,0.4,2.8,2,-2.157826841161265
0.1,1.7,2.2,2,-2.3901099657665403
2.4,2.8,2.2,2,1.1371399978686696
1.2,3.0,1.7,2,0.998415333434407
0.9,0.7,1.1,2,-0.5106315672882609
0.6,2.8,1.8,2,0.15834931477179826
1.6,1.4,2.7,2,-1.9013444961659278
0.8,1.2,1.6,2,-0.9533821703821904
2.1,2.0,2.3,2,-0.2344126224716113
2.8,1.8,0.5,2,3.7190479767465443
2.7,2.8,0.1,2,5.396468024061339
0.9,2.7,2.2,2,-0.43944982127228843
2.9,0.5,1.2,2,1.0169297370343209
1.5,1.9,1.0,2,1.5014200322643771
0.8,1.8,2.6,2,-2.2125099608206193
1.9,0.2,1.6,2,-0.8214230625532069
2.8,1.5,0.1,2,4.209600375484323
0.8,1.8,0.9,2,0.9975366637166772
1.3,1.5,2.8,2,-2.5348107803030615
1.0,1.2,1.5,2,-0.6679093737563785
1.5,0.1,2.4,2,-2.997610572509577
1.7,2.2,1.2,2,1.842713836157973
2.7,0.3,2.2,2,-1.084471037308846
1.1,1.8,2.0,2,-0.7742399525842184
3.0,2.9,2.0,2,2.2737465265927623
0.2,0.9,1.2,2,-1.1706340714700707
2.3,2.5,1.6,2,1.7012546015858847
1.2,0.2,1.2,2,-0.8803860750855271
0.6,2.8,0.8,2,1.8933627288822696
1.7,1.0,2.9,2,-2.5577130594743416
