0,1,2,level,y
1.1,1.0,0.4,0,1.0345861537685495
2.1,1.1,1.4,0,5.741060403806309
1.6,1.1,1.7,0,5.941808517957035
2.6,0.2,1.2,0,4.2854959882026336
1.4,2.6,2.7,0,13.883358340393979
1.6,0.5,2.6,1,16.451797526890548
2.3,0.4,2.0,1,16.096279743061412
2.4,0.8,2.9,1,27.73159081108477
2.6,1.5,2.4,1,29.47282236327686
0.9,2.6,1.5,1,15.578258200629202
1.1,2.7,0.9,1,10.113133953696881
0.8,0.7,0.5,1,2.2189323047567973
1.7,0.8,1.3,1,9.640339422833854
0.1,1.2,2.4,1,9.188222868219832
2.7,0.7,2.0,1,20.266564901734803
2.9,1.3,0.6,1,7.793887601439494
2.5,2.5,2.4,1,35.984371022309915
2.2,1.7,2.8,1,32.710822296030486
3.0,0.1,0.3,1,2.688678407270318
2.5,1.0,1.5,1,15.63224108879347
0.7,0.5,1.5,1,5.329430778923959
1.0,2.4,0.4,1,3.9334509079040587
0.4,0.9,2.0,1,7.610210189048336
1.7,0.2,0.1,1,0.4376658307070508
1.7,2.3,3.0,1,35.75815840793608
1.3,2.9,2.9,1,36.186037204800826
0.8,2.4,1.1,1,10.46984215296823
1.0,0.4,0.1,1,0.49993135960050944
3.0,0.8,2.4,1,27.22460347874218
2.9,2.4,0.1,1,1.7367719768465473
0.4,2.1,1.8,2,9.30636051173327
1.0,0.6,2.7,2,8.926071820078166
0.9,2.0,0.9,2,5.267757328041904
1.7,1.4,2.2,2,13.984331599898903
2.9,1.8,2.0,2,19.637289092234425
1.1,2.8,1.3,2,10.41088904957638
1.4,1.0,3.0,2,14.793459244839568
1.6,3.0,0.3,2,2.772543078108344
2.8,1.9,1.5,2,14.748536028179945
0.7,3.0,2.5,2,18.99163385892051
1.0,2.0,0.5,2,3.1262710862976637
2.2,2.2,0.8,2,7.358716888542762
2.8,1.1,1.0,2,7.94880524746763
2.7,0.3,0.7,2,4.284860192074942
1.0,0.6,3.0,2,10.032330625424827
1.5,1.8,1.2,2,8.266070231098588
1.6,2.9,2.8,2,26.03063164940619
1.2,2.3,2.1,2,15.251931659074446
1.4,2.2,0.9,2,6.760858856227499
2.9,2.9,1.6,2,19.19244999578618
1.1,0.1,0.8,2,1.966206490223303
1.4,0.3,0.7,2,2.5008847096696614
0.8,0.5,2.8,2,7.495617073856446
2.5,2.6,2.9,2,30.483932101260777
0.7,2.8,0.5,2,3.56911946435517
0.6,1.2,0.3,2,1.0039010539676765
1.9,0.7,2.3,2,12.487997864458599
2.3,0.8,2.7,2,17.274787027453375
1.5,1.0,0.7,2,3.6074632870738186
0.1,1.0,0.3,2,0.6894635568248105
0.8,1.0,0.3,2,0.9845118640451593
0.7,1.1,2.0,2,7.4046340947470854
2.8,1.7,1.0,2,9.223860885892826
1.7,1.7,1.5,2,10.384730010504228
2.3,2.6,2.4,2,24.075282417845337
2.1,2.4,1.0,2,9.283650899434889
2.1,2.5,0.3,2,2.7735071044695334
2.4,0.3,2.5,2,13.859868499546552
0.7,2.9,0.6,2,4.511143733419055
0.3,2.0,0.4,2,1.7341322879587404
1.2,1.2,1.5,2,7.571797420524751
