0,1,2,level,y
1.1,2.0,2.5,0,-3.909402475
0.6,1.8,1.5,0,-1.8056414849999993
1.9,0.3,0.9,0,-0.32338489100000034
2.5,0.3,1.8,0,-2.2467697820000003
0.6,2.2,1.6,0,-1.6860175839999996
1.1,1.1,2.1,0,-3.687898079
2.2,1.2,2.4,0,-3.329026375999999
0.5,0.5,1.2,0,-2.3645131879999997
0.2,0.4,1.0,0,-2.2037609899999997
0.6,1.5,0.7,0,0.13736730700000033
2.2,2.9,1.4,0,1.1747346140000001
0.9,1.9,0.1,0,2.5196239009999997
3.0,1.0,1.4,0,0.07473461400000048
1.1,2.7,2.7,0,-3.770154673
1.4,1.6,2.8,0,-4.850530771999999
0.4,1.9,2.9,0,-5.830906870999999
0.4,2.2,1.2,0,-0.7645131879999996
1.1,2.4,0.3,0,2.658871703
2.6,3.0,2.3,0,-0.8486502769999991
2.6,0.4,2.1,0,-2.887898079
0.4,2.2,1.0,0,-0.2037609899999997
2.7,0.4,0.7,0,1.1373673070000003
2.0,1.2,1.0,0,0.3962390100000004
0.1,2.1,2.8,0,-5.650530771999999
2.8,1.9,1.5,0,0.49435851500000005
1.3,2.9,0.3,0,3.358871703
1.8,1.4,0.6,0,1.5177434060000004
2.2,1.5,2.0,0,-1.9075219799999994
2.0,0.9,1.4,0,-1.0252653859999996
1.6,0.8,2.8,0,-5.450530771999999
2.8,1.5,1.2,0,0.9354868120000002
2.0,0.4,1.7,0,-2.3663936829999996
2.2,1.2,1.6,0,-1.0860175839999995
2.1,2.0,1.8,0,-0.9467697820000005
2.1,0.6,2.2,0,-3.4682741779999997
0.7,0.7,1.5,0,-2.8056414849999993
0.5,0.9,0.2,0,0.8392478019999999
1.1,0.4,1.9,0,-3.827145880999999
2.1,0.5,1.1,0,-0.48413708899999985
1.7,1.5,0.9,0,0.6766151090000001
0.3,0.5,1.9,0,-4.527145880999999
0.6,2.9,2.3,0,-2.9486502769999987
2.9,0.8,2.9,0,-4.430906870999999
0.7,2.3,3.0,0,-5.4112829699999985
1.1,1.3,2.4,0,-4.329026375999999
2.4,1.6,0.7,0,2.0373673070000002
2.0,0.7,3.0,0,-5.711282969999998
1.9,2.4,1.7,0,-0.4663936829999997
0.3,0.1,0.6,0,-1.2822565939999997
2.3,0.3,1.7,0,-2.166393683
1.5,1.0,2.2,0,-3.668274178
1.0,1.4,0.3,0,1.5588717029999999
2.8,1.2,0.6,0,2.317743406
2.1,2.4,0.5,0,3.098119505
3.0,1.2,2.7,0,-3.370154673
0.4,2.8,0.1,0,2.9196239009999996
2.4,2.0,2.2,0,-1.7682741779999995
2.6,1.5,2.8,0,-3.7505307719999994
1.7,2.3,1.2,0,0.6354868120000003
3.0,2.2,1.3,0,1.5551107130000004
2.4,1.0,0.7,0,1.4373673070000001
0.3,0.3,0.3,0,-0.24112829699999994
2.9,1.0,0.7,0,1.9373673070000001
1.1,1.6,1.6,0,-1.7860175839999997
0.9,0.2,0.3,0,0.2588717030000002
1.4,2.6,1.5,0,-0.20564148499999924
2.7,0.2,2.6,0,-4.389778573999999
1.2,2.6,0.9,0,1.2766151089999997
2.0,0.4,1.0,0,-0.4037609899999999
2.3,0.4,1.1,0,-0.3841370890000002
2.4,1.1,1.7,0,-1.2663936829999995
2.2,1.2,2.4,0,-3.329026375999999
3.0,2.4,1.1,0,2.3158629110000004
1.4,0.3,1.7,0,-3.0663936829999994
0.3,2.6,1.5,0,-1.3056414849999993
2.0,2.1,1.8,0,-0.9467697820000005
2.1,1.6,1.4,0,-0.22526538599999935
2.0,1.5,1.9,0,-1.827145880999999
0.8,2.5,2.9,0,-4.830906870999999
1.8,1.8,2.3,0,-2.8486502769999986
1.0,0.1,2.7,0,-6.470154673
2.9,0.5,2.0,0,-2.2075219799999997
0.3,0.5,2.9,0,-7.330906870999999
1.9,0.9,1.5,0,-1.4056414849999994
2.7,1.3,1.3,0,0.3551107130000002
3.0,2.6,2.3,0,-0.8486502769999991
1.6,2.4,3.0,0,-4.4112829699999985
1.7,1.5,1.2,0,-0.16451318799999948
1.5,1.5,0.7,0,1.0373673070000002
0.5,0.4,2.1,0,-4.987898079
1.2,1.4,0.6,0,0.9177434059999998
1.7,2.5,1.9,0,-1.1271458809999988
1.9,0.4,0.5,0,0.8981195049999999
0.3,2.7,0.1,0,2.719623901
0.1,2.2,0.7,0,0.3373673070000005
2.7,2.3,0.2,0,4.439247802
2.1,2.5,0.8,0,2.3569912079999997
0.6,2.3,1.1,0,-0.18413708900000003
0.1,1.9,0.4,0,0.878495604
0.6,2.7,0.9,0,0.7766151090000002
3.0,1.5,2.2,1,2.1133558059999995
0.3,0.9,2.0,1,-0.9696765400000003
2.1,1.1,0.3,1,2.874548519
2.5,2.3,0.3,1,4.474548519
0.6,0.2,1.1,1,-0.3933220970000002
2.3,1.9,1.3,1,2.789710248999999
0.8,1.6,0.8,1,1.532129384
1.7,0.8,0.8,1,1.6321293839999997
1.0,1.2,1.0,1,1.11516173
0.5,2.2,0.6,1,2.049097038
0.8,2.9,1.8,1,1.747291114
