0,1,2,level,y
1.1,1.0,0.4,0,1.586137828
2.1,1.1,1.4,0,1.4014823980000004
1.6,1.1,1.7,0,0.5160857690000005
2.6,0.2,1.2,0,1.2584134840000003
1.4,2.6,2.7,0,0.5314303389999999
1.6,0.2,1.3,0,0.12994794100000018
1.5,0.5,0.2,0,1.743068914
0.9,0.3,1.3,0,-0.4700520589999999
2.1,2.8,0.3,0,4.514603371000001
0.6,3.0,2.7,0,0.131430339
1.6,2.6,2.3,0,1.2452925110000006
1.9,1.2,0.6,0,2.3292067419999998
0.6,1.8,0.5,0,1.757672285
0.6,1.7,0.3,0,1.9146033709999999
0.3,2.0,2.2,0,-0.5262419460000003
2.9,2.9,1.2,0,4.258413484
2.6,0.6,1.9,0,0.7591546830000002
2.7,1.5,2.4,0,1.1168269680000003
0.9,0.6,0.7,0,0.6007411990000001
1.1,2.7,1.1,0,2.386879027
0.4,2.2,1.2,0,1.0584134840000001
0.2,1.9,0.4,0,1.586137828
2.3,1.0,2.8,0,-0.2970352039999997
1.0,2.5,1.7,0,1.3160857690000003
1.1,0.4,0.8,0,0.4722756560000001
0.5,1.2,2.5,0,-1.5116385749999999
0.2,1.3,1.9,0,-0.940845317
0.5,0.2,1.6,0,-1.3554486879999998
0.6,1.6,3.0,0,-1.6539662899999996
2.2,2.8,0.7,0,4.100741199
0.2,1.0,2.9,0,-2.5255007469999997
1.7,0.6,1.1,0,0.8868790269999998
0.9,1.4,1.0,0,1.01534457
0.2,1.9,0.3,0,1.7146033710000002
2.6,2.2,1.3,0,3.129947941000001
1.1,0.5,3.0,0,-2.2539662899999997
1.8,1.5,2.8,0,-0.2970352039999997
2.3,0.4,0.2,0,2.443068914
0.5,1.0,2.5,0,-1.7116385749999998
2.9,1.5,1.1,0,2.9868790270000005
2.7,2.7,2.1,0,2.7022235970000006
0.7,1.9,1.6,0,0.5445513119999998
2.6,0.7,2.9,0,-0.42550074700000007
1.9,0.6,1.6,0,0.4445513120000002
0.3,2.8,2.9,0,-0.6255007470000002
1.3,2.4,1.5,0,1.7730168550000003
1.5,2.9,1.5,0,2.4730168550000005
2.2,1.3,1.3,0,1.8299479410000001
0.2,1.3,1.8,0,-0.812379774
2.8,0.8,2.2,0,0.7737580539999995
0.5,1.9,2.5,0,-0.8116385749999999
0.9,1.4,0.8,0,1.272275656
2.5,1.7,1.1,0,2.7868790270000003
1.3,1.4,1.3,0,1.0299479410000003
2.5,1.6,2.6,0,0.7598958819999999
