0,1,2,level,y
1.1,2.5,2.6,0,10.626230226787026
0.4,2.5,0.9,0,-9.902765103869575
0.1,2.2,3.0,0,7.836153483362507
2.0,1.1,1.2,0,-8.20121782610488
2.6,1.0,1.1,0,14.600629769528746
2.2,2.4,0.7,0,6.130287346793837
0.1,2.1,1.3,0,7.207867840797693
3.0,0.8,1.5,0,17.370467335832835
2.5,2.7,1.8,0,4.806253415193898
2.7,2.3,0.3,0,24.508703800907824
0.3,2.9,0.2,0,12.24635988362738
2.0,2.7,0.6,0,19.235648343112512
0.9,1.5,0.2,0,0.10136244310975595
3.0,1.1,2.5,0,14.136508722220068
2.8,0.8,2.5,0,-7.83834371290566
1.2,0.2,2.8,0,-1.6394201075271533
1.6,1.7,0.6,0,15.813883962749593
2.1,1.8,2.2,0,0.14436247296351112
1.5,2.1,2.9,0,-9.58099626868322
2.4,2.3,0.1,0,88.1365861001939
0.1,1.0,1.9,0,12.1085132774561
2.1,0.6,2.5,0,-5.345708717405964
2.5,0.8,0.6,0,-8.09146170791664
3.0,1.5,0.2,0,4.515576976028523
1.8,0.2,2.2,0,-22.252177697809962
2.2,2.4,1.1,0,10.141321312312966
1.2,2.9,0.5,0,12.161202758132283
0.4,2.8,1.7,0,-6.259546507409748
1.7,0.1,1.7,0,-1.9048468465116677
1.9,1.9,1.2,0,11.083063773185584
2.4,0.1,1.4,0,-2.549310376483213
0.6,1.7,3.0,0,7.091387662831367
0.2,2.1,1.8,0,-9.152916274544626
2.9,1.9,0.3,0,23.62762979645347
2.9,0.5,2.7,0,-9.35583735257319
0.9,1.3,1.7,0,-1.534896298647681
2.8,1.1,2.3,0,1.4417290358201433
1.7,0.5,2.8,0,1.9997291384241458
1.8,2.2,1.8,0,4.746189116268148
2.5,0.9,0.8,0,4.013959755055005
3.0,0.1,1.7,0,-3.207767966125393
1.0,0.2,1.6,0,-17.34975269055933
2.4,2.9,2.5,0,19.35311711728943
2.4,1.2,2.1,0,-3.0140821353915035
1.1,1.7,1.7,0,14.368109956980506
1.3,0.5,1.3,0,18.425579341908037
1.3,2.8,2.0,0,2.8476721830863565
1.7,2.5,0.3,0,14.413101298292396
0.8,1.9,0.2,0,0.3316550669090961
0.4,1.4,1.9,0,-1.735341897394256
2.1,0.2,1.9,0,16.851370443067406
0.3,2.4,0.4,0,-5.247960467778449
2.1,1.8,2.3,0,-9.706535938651
2.9,1.2,0.8,0,9.660308226645487
2.6,0.2,1.2,0,-6.168565881461346
0.1,2.9,2.9,0,13.39771036084257
2.9,1.7,2.8,0,9.38932147708063
2.2,1.2,0.9,0,9.832150038730386
2.1,0.9,2.5,0,13.933531718490684
1.5,1.3,2.0,0,7.719108657732695
0.5,1.0,2.7,0,14.22951804106853
1.9,2.9,0.6,0,25.45521025205233
2.1,2.4,1.0,0,12.579085589667187
1.1,1.8,1.0,0,-4.997368711561997
0.1,1.4,1.3,0,8.526429686016158
0.8,2.9,0.5,0,-16.30403183462537
3.0,1.1,0.9,0,4.554193827294642
2.9,2.7,2.5,0,-0.8880457579447931
2.1,1.3,1.8,0,6.680383123263472
2.1,0.1,2.2,0,9.345838613243137
2.3,0.8,2.9,0,1.7583016767977901
0.1,2.4,2.5,0,-10.566478594576651
0.2,2.9,2.2,0,3.6408140288962234
2.0,2.7,1.6,0,15.59346556280324
2.9,1.2,2.3,0,-1.16102805240051
1.0,2.9,1.8,0,11.88285512408359
2.0,0.8,1.4,0,5.017932671729294
0.5,1.0,1.4,0,4.657965826493334
1.4,0.1,2.5,0,3.638082417515199
2.9,1.6,0.5,0,7.5722078912219235
2.4,1.1,2.5,0,5.672233713778196
2.2,0.7,2.4,0,11.652203491010232
2.9,1.3,2.9,0,-9.045013998131576
1.6,1.5,1.1,0,-3.311049624671062
1.2,0.4,2.2,0,-3.6473665424748862
2.9,1.8,0.9,0,9.747163077124457
2.6,0.3,1.2,0,6.961830717702518
2.6,2.5,2.6,0,-5.0055747552954495
2.8,0.5,2.2,0,3.5526744712148064
3.0,0.1,2.5,0,5.5168946080456
1.4,0.8,0.2,0,16.170145808962683
0.3,2.2,0.3,0,-1.0758997377028714
2.7,1.5,3.0,0,-5.415151781488746
1.1,0.8,1.3,0,7.473746718147302
1.2,2.3,0.8,0,5.766497054202375
2.6,1.8,2.2,0,0.7331175773214778
0.8,1.3,1.3,0,-4.512384756358089
2.2,1.0,0.8,0,18.820167379132297
2.9,0.3,1.6,0,1.6535156805554747
2.3,1.4,0.5,0,0.9843956622884811
2.7,1.5,2.4,1,3.108433195228326
0.6,0.2,0.9,1,1.6431882155887896
