0,1,2,level,y
0.3,0.4,0.1,0,-206.24774836820905
2.4,1.8,1.8,0,-3.0603183432922223
0.2,0.5,2.8,0,14.216390594761046
1.6,0.5,1.6,0,8.536839164439112
0.4,1.9,1.2,0,-10.648973546533515
2.8,0.4,2.0,0,-6.969032724752192
1.6,0.8,1.0,0,6.240341382130455
1.9,2.4,0.8,0,-12.042092549905561
2.6,0.4,1.4,0,-19.654098157642217
2.9,0.1,1.3,0,0.6113004517403156
0.2,0.2,2.9,0,-5.3492244469531025
2.4,0.7,0.2,0,4.412957491977626
1.8,0.7,1.5,0,-5.384069123432058
0.2,2.3,1.6,0,11.70229226708149
2.6,1.1,0.4,0,-5.230768806707443
0.1,2.7,2.8,0,3.4043493365799886
0.2,0.2,0.4,0,-10000.355908247288
0.5,0.2,1.1,0,2.0755420894684784
1.0,2.5,1.4,0,5.629755672887762
0.8,0.6,2.9,0,2.753624427534996
2.0,1.1,2.5,0,1.8854134284769433
1.0,0.1,1.5,0,-2.3187197334156524
2.8,2.2,0.3,0,-0.5070567570139506
1.2,0.5,2.3,0,-16.874056571051774
1.4,0.1,2.5,0,-7.068229380265637
2.3,0.3,1.2,0,0.491354843688917
2.2,0.8,0.5,0,-0.9957165098491215
0.4,1.2,0.8,0,-2.003333409926827
0.9,0.4,0.7,0,6.088898835583169
1.0,2.4,2.4,0,-7.469701538809435
1.1,1.1,1.0,0,-9998.664610148951
1.2,1.7,2.8,0,-9.5833794828507
1.1,0.2,0.7,0,-1.8276000578725498
0.1,2.7,1.7,0,5.65100769204853
0.3,0.1,1.1,0,4.124117565337029
2.5,2.3,1.3,0,18.419758570159736
1.2,1.3,2.2,0,-12.122184779184014
1.1,1.3,0.4,0,-41.51486067303476
0.5,2.2,0.7,0,-16.38070687622186
2.1,2.1,1.2,0,-9990.239059935257
1.9,1.9,1.4,0,-10000.361611311482
0.4,0.1,2.4,0,6.0406683409354205
0.7,2.9,1.2,0,-17.971952508429872
1.7,1.4,0.3,0,8.108092771358573
2.6,0.9,0.6,0,-15.390493110513695
1.1,1.7,1.3,0,3.4482178139121684
2.2,2.1,2.1,0,12.722657158675847
1.6,2.3,2.2,0,12.354959602040058
2.9,0.4,2.1,0,3.284746497131248
1.0,0.9,3.0,0,10.013420742881747
2.8,0.8,2.1,0,-3.8658422041094513
1.0,0.2,2.2,0,-10.08435021077459
2.1,2.1,0.3,0,-10007.211919309875
2.7,2.8,1.8,0,-14.96819986599429
0.7,1.1,2.6,0,2.28529227910112
2.5,2.3,0.2,0,34.0810292526778
1.9,1.4,2.1,0,-16.032424433479175
1.6,0.4,0.9,0,5.299025019968425
0.6,1.8,3.0,0,-0.48891071796003593
3.0,1.8,2.7,0,-15.00106155922139
2.1,0.3,0.1,0,-11.27270457562413
2.1,3.0,2.0,0,2.4085870099026208
0.9,2.3,0.3,0,-13.51184962954246
0.7,0.1,1.8,0,-2.207815583476589
1.8,2.5,2.0,0,-8.724343813448609
2.2,2.8,0.6,0,18.320809902585875
0.1,0.7,2.9,0,-13.23564646923224
2.9,1.6,0.3,0,-8.998667979743459
2.2,2.7,2.8,0,-9.722730562038743
1.5,1.7,0.8,0,-19.64014142330379
1.7,0.8,1.1,0,16.017442777495425
0.2,2.1,2.8,0,-10.615626418386821
2.3,2.3,2.5,0,-13.984880272593186
1.7,2.3,0.7,0,-20.38100491562954
1.4,2.3,1.6,0,2.833490852786927
2.5,2.2,0.9,0,7.723392216361444
0.6,0.5,3.0,0,-0.3420437211224012
0.6,0.4,2.3,0,5.314961065263204
0.6,2.4,1.5,0,-6.730057378034609
1.8,2.5,0.8,0,-12.712469480914681
