0,1,2,level,y
0.3,0.4,0.1,0,14.267114993745315
2.4,1.8,1.8,0,-7.316214990209045
0.2,0.5,2.8,0,2.9083146743048296
1.6,0.5,1.6,0,7.662911469123154
0.4,1.9,1.2,0,-11.394918341924571
2.8,0.4,2.0,0,-6.081988287410376
1.6,0.8,1.0,0,5.860780454404633
1.9,2.4,0.8,0,-8.709413460850937
2.6,0.4,1.4,0,-15.86810709437241
2.9,0.1,1.3,0,27.404945884029857
0.2,0.2,2.9,0,-17.812784502531507
2.4,0.7,0.2,0,7.517561307614528
1.8,0.7,1.5,0,-6.418362943413196
0.2,2.3,1.6,0,9.173638407520468
2.6,1.1,0.4,0,-3.4107980360579755
0.1,2.7,2.8,0,-7.508597168558453
0.2,0.2,0.4,0,-0.4626278666432181
0.5,0.2,1.1,0,-1.717874053396384
1.0,2.5,1.4,0,4.410917282560885
0.8,0.6,2.9,0,-9.85506440745205
2.0,1.1,2.5,0,-6.660657118135844
1.0,0.1,1.5,0,3.8853532712011885
2.8,2.2,0.3,0,-2.2738971597750917
1.2,0.5,2.3,0,-23.17010476283562
1.4,0.1,2.5,0,-3.453920358976246
2.3,0.3,1.2,0,6.174387106967088
2.2,0.8,0.5,0,1.0499859579849102
0.4,1.2,0.8,0,-0.807371254384539
0.9,0.4,0.7,0,4.575455574354617
1.0,2.4,2.4,0,-14.548361146498035
1.1,1.1,1.0,0,0.3353898510487805
1.2,1.7,2.8,0,-20.455163654717055
1.1,0.2,0.7,0,2.0524057969669847
0.1,2.7,1.7,0,2.5263726356694702
0.3,0.1,1.1,0,-2.8074312182179986
2.5,2.3,1.3,0,11.325465498141815
1.2,1.3,2.2,0,-16.311217261888917
1.1,1.3,0.4,0,-14.028581227505994
0.5,2.2,0.7,0,-16.17517724989145
2.1,2.1,1.2,0,8.200101944799822
1.9,1.9,1.4,0,-2.6358686622556644
0.4,0.1,2.4,0,0.5075396669203895
0.7,2.9,1.2,0,-18.91581365774627
1.7,1.4,0.3,0,-3.912692705128679
2.6,0.9,0.6,0,-13.16513818576157
1.1,1.7,1.3,0,3.9895203249986833
2.2,2.1,2.1,0,5.45122511928646
1.6,2.3,2.2,0,7.2829558851183664
2.9,0.4,2.1,0,3.68237865792265
1.0,0.9,3.0,0,-3.7777370354632893
2.8,0.8,2.1,0,-7.276174275939223
1.0,0.2,2.2,0,-12.997619919811306
2.1,2.1,0.3,0,-7.264781870427917
2.7,2.8,1.8,0,-13.820091414840292
0.7,1.1,2.6,0,-6.525335372781199
2.5,2.3,0.2,0,-1.755069831685914
1.9,1.4,2.1,0,-22.06413000964195
1.6,0.4,0.9,0,7.770951003613533
0.6,1.8,3.0,0,-13.674076640236898
3.0,1.8,2.7,0,-25.690293226443725
2.1,0.3,0.1,0,-4.52876038860742
2.1,3.0,2.0,0,-1.277560897047171
0.9,2.3,0.3,0,-12.687001976528645
0.7,0.1,1.8,0,-0.7970455637267451
1.8,2.5,2.0,0,-12.267416340630511
2.2,2.8,0.6,0,21.381624514205996
0.1,0.7,2.9,0,-25.76496842298301
2.9,1.6,0.3,0,-7.809112478821802
2.2,2.7,2.8,0,-20.485582272031458
1.5,1.7,0.8,0,-5.287416601741968
1.7,0.8,1.1,0,15.728510239825061
0.2,2.1,2.8,0,-21.61992587719848
2.3,2.3,2.5,0,-22.35522853691947
1.7,2.3,0.7,0,-17.625670933766937
1.4,2.3,1.6,0,1.383909977295013
2.5,2.2,0.9,0,1.6854161814843283
0.6,0.5,3.0,0,-14.04431261057855
0.6,0.4,2.3,0,-2.0858417763625043
0.6,2.4,1.5,0,-8.596812900993887
1.8,2.5,0.8,0,-10.776209762294387
1.8,2.8,2.3,0,-7.357754076714184
2.9,1.9,0.2,0,6.3358744791436274
0.2,0.3,2.4,0,-1.5693547994500934
1.2,1.9,0.8,0,-2.138020429332591
0.2,0.4,2.7,0,-12.969053571824256
1.9,0.3,2.0,0,-12.865847800877297
1.0,1.0,0.1,0,2.294181956046277
1.0,2.2,0.3,0,-3.8899799945898663
3.0,0.2,0.1,0,17.888062366979433
2.4,0.4,2.4,0,0.682295804389133
3.0,1.7,0.3,0,18.93096295978758
1.2,0.8,0.6,0,-3.877624261655006
0.5,1.7,0.6,0,3.591573461114653
2.7,0.3,1.7,0,-3.4145707808505943
0.2,3.0,2.5,0,-9.41361449054171
0.5,1.5,1.2,0,6.346966436420447
1.7,0.2,2.2,0,1.8500443985744401
0.4,2.3,0.3,0,-7.591948627141859
2.1,1.5,0.2,0,-0.29094659745590734
0.8,1.2,0.2,0,-6.263314006536122
0.5,2.7,1.6,1,-2.2629344186475544
3.0,2.3,2.4,1,-4.320457305915033
1.3,1.9,3.0,1,-8.158839146723354
0.9,2.9,0.5,1,0.197260182037504
2.6,3.0,2.1,1,-3.2315815020518386
0.6,0.2,0.8,1,2.390453475055497
0.4,2.5,2.4,1,-5.470418049207425
0.4,2.1,1.4,1,-1.6822256550108614
0.4,0.2,2.3,1,-3.192882499638393
1.7,1.6,1.0,1,-0.05220977903986293
1.7,1.3,1.4,1,-0.6877019913143929
1.9,2.2,0.5,1,0.5311836414866355
1.0,0.1,1.1,1,8.625556499852953
2.9,1.6,1.1,1,0.5947632856409532
0.2,2.3,2.8,1,-7.418479172345933
1.8,1.9,2.9,1,-7.336894650290954
0.5,0.3,0.6,1,1.3876525172477971
0.9,1.2,1.7,1,-2.1562184073312967
0.7,2.1,0.3,1,0.2075994081829219
0.6,2.6,1.0,1,-0.7491987230234968
2.3,1.7,1.2,1,-0.0030888346313622944
0.3,1.2,2.7,1,-6.9236462010843045
3.0,2.1,2.0,1,-2.7102146728199044
1.1,1.8,1.5,1,-1.553730783909237
2.0,0.6,1.1,1,2.0196844578579887
2.4,1.9,2.0,1,-2.7883059638156857
1.5,0.8,2.7,1,-5.17060756404939
1.6,1.5,1.3,1,-0.6466546013730565
0.8,2.5,1.5,1,-1.9158152909013184
2.0,2.2,0.6,1,0.653780392986562
3.0,1.4,1.5,1,0.11367375447267111
2.2,0.4,0.3,1,5.44975542081371
1.3,1.3,1.4,1,-0.845717060504117
2.5,2.8,1.0,1,0.02286108344743107
0.4,2.8,1.6,1,-2.4554587353837802
0.1,0.6,2.5,1,-6.029271737011666
0.5,2.0,1.5,1,-1.9373843852647266
2.0,1.2,0.6,1,1.4038791753124624
0.3,2.4,1.8,1,-3.0356444902939193
2.3,3.0,2.4,1,-4.9758217261012305
2.5,1.3,0.8,1,1.2734973599927153
2.0,1.9,2.8,1,-6.657525093729388
1.5,2.0,0.2,1,0.6347177192739194
2.4,1.1,0.4,1,1.8755930647754648
2.6,0.9,0.1,1,2.8195137413875595
1.7,0.4,2.4,1,-1.4127738990147674
1.7,1.7,1.3,1,-0.8716912237835657
2.6,2.1,0.5,1,1.111021453319695
2.5,2.3,2.4,1,-4.656344113518233
3.0,0.1,0.8,1,29.41384387704381
1.9,2.3,0.1,1,0.7805684684894102
2.9,0.1,2.1,1,24.847243339768266
0.6,0.4,0.1,1,1.6236560618025693
1.5,1.7,1.6,1,-1.9608701914041449
2.1,0.2,0.3,1,10.337463189029368
0.7,0.2,0.6,1,3.2314336275194298
0.1,0.4,2.3,1,-4.816687677732805
1.3,1.8,0.2,1,0.7551333183514989
1.3,1.9,1.5,1,-1.4897287749330201
0.9,0.7,2.0,1,-2.6755896825565593
0.5,1.1,2.4,1,-5.151014939660289
0.1,1.4,0.3,1,0.10689678206695426
2.6,2.4,2.6,1,-5.600339676712424
0.6,0.8,1.7,1,-1.9738675797672744
2.4,1.9,1.4,1,-0.786523178417184
0.1,1.3,0.6,1,-0.3350277353727381
0.7,2.8,1.2,1,-1.1555572955659348
2.6,2.5,3.0,1,-7.7675053997144055
3.0,2.3,3.0,1,-7.57789643678628
1.1,0.3,1.9,1,0.13903003661995125
2.2,2.2,2.2,1,-3.822019176024517
2.6,2.1,2.9,1,-7.069763751523863
2.1,2.9,0.8,1,0.07553104309730882
0.7,1.7,0.4,1,0.25938845232072977
2.5,0.9,1.7,1,-0.16338901878763457
2.3,0.7,2.3,1,-1.8260924028930403
3.0,1.7,2.7,1,-5.415574691230961
0.5,0.8,2.3,1,-4.545445317617909
1.2,0.7,1.8,1,-1.3315742019887138
1.0,2.9,0.4,1,0.11372442928271122
1.1,2.6,2.1,1,-3.93421579923129
0.8,0.6,2.7,1,-5.759384543095736
2.1,1.8,1.1,1,0.057988101134408276
0.1,0.4,1.9,1,-3.152356049688712
0.8,1.9,2.2,1,-4.331381554048366
1.3,1.5,1.1,1,-0.33603554015200204
0.3,0.9,1.2,1,-1.019949773051158
2.6,1.4,0.4,1,1.7046660275831256
2.7,2.1,1.6,1,-1.2611112672902578
3.0,1.1,1.5,1,0.5365063741596434
1.2,2.6,0.9,1,-0.45050578196870517
3.0,2.3,0.1,1,1.2847372507376198
2.5,1.5,0.1,1,1.6674199786033699
0.3,1.7,2.2,1,-4.667532406124038
0.2,0.8,2.3,1,-5.074310669156009
1.9,1.1,0.8,1,1.0047057716395256
1.8,1.8,0.4,1,0.5542928823586103
2.4,0.2,0.3,1,11.791582371163283
2.0,2.0,0.7,1,0.6538507149576224
2.6,2.9,1.2,1,-0.6248626359544054
2.2,0.7,1.7,2,-1.0916195556092672
0.2,0.7,2.0,2,-6.3012017855158
1.4,2.7,0.1,2,0.5165381936357414
0.5,0.3,1.4,2,-0.8315105453524917
1.8,2.4,2.0,2,-5.837223871152482
2.2,2.6,2.1,2,-6.678749205051544
1.5,2.5,2.2,2,-7.936195916883494
1.6,1.1,1.5,2,-1.5589177284622413
2.4,0.7,1.6,2,-0.16229210339816863
2.8,2.5,1.9,2,-4.609907363836897
1.6,2.2,1.3,2,-1.312628041924375
1.6,1.7,2.7,2,-13.96218448243692
1.3,2.9,1.9,2,-5.283469127596065
1.3,2.0,2.0,2,-5.937289146056793
3.0,2.0,0.4,2,1.4169589009726014
2.9,1.8,1.3,2,-0.43147772761190745
1.8,2.8,2.1,2,-6.8806862761726535
1.7,0.7,0.9,2,1.678396969008238
0.1,1.5,0.1,2,0.06380348768252066
2.4,2.8,1.4,2,-1.64102580170721
0.7,1.6,2.1,2,-7.084845914314924
1.6,2.9,0.8,2,0.006616888158228433
1.3,1.7,1.5,2,-2.2489201908510172
0.9,1.3,2.3,2,-8.942766797251503
2.7,2.0,1.1,2,0.05377025906295033
2.6,0.7,2.3,2,-5.921384692783172
1.7,2.5,0.6,2,0.4302850912883937
1.4,1.6,0.9,2,0.12449027002243845
2.3,1.0,2.8,2,-14.153539349515379
0.2,0.4,0.7,2,0.12332224293782179
2.6,0.1,1.2,2,24.357550039674347
0.7,2.4,1.7,2,-3.942413564896599
2.0,2.9,0.7,2,0.3134790911951759
0.7,2.3,1.1,2,-0.9907142170929729
0.8,2.8,0.2,2,0.27211554985927494
2.9,0.3,2.6,2,-3.7818228288025697
0.1,3.0,2.3,2,-9.603539684674553
2.5,1.4,3.0,2,-18.063734443046666
2.4,0.4,0.1,2,5.997428466084578
0.1,0.7,0.5,2,-0.008023506187133773
0.1,0.4,0.7,2,-0.12875189959821046
2.9,0.8,1.7,2,-0.6105536389288435
2.3,0.5,1.6,2,1.0087105011058477
2.8,1.4,0.8,2,1.4536830215353869
1.0,2.2,1.1,2,-0.8405483509085587
1.5,1.8,1.2,2,-0.8079266769383139
0.8,0.1,2.6,2,-5.448434721529051
0.7,1.0,1.1,2,-0.5949023235809722
2.5,2.9,0.6,2,0.6138198255527725
2.5,2.0,3.0,2,-18.598665009399674
2.4,2.4,0.6,2,0.7517540954442414
1.0,1.7,0.5,2,0.4357482812688141
1.0,2.5,0.7,2,0.021047244403346255
1.2,1.2,0.2,2,0.9885237643107171
2.3,2.6,1.8,2,-4.061535166633238
1.4,2.8,0.6,2,0.2499922586545213
0.9,2.7,3.0,2,-19.51503960006613
3.0,3.0,0.5,2,0.8476223193158644
0.5,2.8,0.7,2,-0.20068955691319307
2.7,1.5,1.4,2,-0.6977093655741197
0.7,1.8,1.3,2,-1.651812960391232
2.3,0.7,1.9,2,-2.4433582490674497
0.2,2.9,2.7,2,-14.833388472071624
1.2,2.5,0.8,2,-0.06380152869003906
1.1,0.3,1.9,2,-2.064879357419141
1.9,2.7,1.4,2,-1.7941786450647672
3.0,1.7,2.4,2,-9.052898784239028
1.8,1.5,0.2,2,1.1880870599993445
1.0,0.9,1.0,2,0.11263426333536639
0.7,1.0,0.1,2,0.698151450074371
0.6,2.7,2.9,2,-17.87788016914828
1.0,0.4,0.1,2,2.497041665983585
0.2,0.9,2.1,2,-7.300183473243025
0.4,2.7,1.9,2,-5.581582619159018
0.2,1.6,1.5,2,-2.8878985279058558
0.2,1.2,1.3,2,-1.8756160553551584
1.1,2.9,0.1,2,0.37610681805898316
2.0,2.6,1.3,2,-1.272212842776664
0.4,2.3,0.2,2,0.16182333324889528
0.2,2.7,1.3,2,-1.96689843251863
0.6,1.4,1.5,2,-2.581818979682606
0.3,3.0,0.8,2,-0.44500138932798
0.2,1.0,1.3,2,-1.841919346704764
2.5,1.0,1.2,2,0.8582361946255754
1.6,2.8,2.0,2,-6.0176510061198565
