0,1,level,y
1.3,1.6,0,-6.4115460607520145
2.2,0.1,0,-924.9573704805978
0.4,2.8,0,-5.768460343834839
0.4,0.8,0,14.120692667351436
1.0,2.0,0,-12.316066134454877
2.2,1.9,0,-1.4747224427422871
0.5,2.4,0,16.75890532223314
0.7,2.5,0,8.850925475371765
2.5,1.3,0,-6.200714972462473
2.7,0.2,0,11.18911063864346
0.7,0.8,0,15.642981301938244
2.4,1.5,0,0.6447095857245806
2.5,1.8,0,-20.049462055715274
0.6,2.6,0,-21.472976344221138
1.4,0.9,0,-11.200640731801037
1.0,2.1,0,9.26705944603035
2.0,1.7,0,10.001017510078654
2.0,0.6,0,-22.927477925339897
1.6,1.6,0,-4.142045900402727
0.1,1.9,0,-7.646761021204834
0.4,2.5,0,-5.845000799356297
1.8,2.0,0,-1.2265623596998974
3.0,2.0,0,-3.599271089653323
2.0,1.5,0,-8.971332028565648
0.8,0.1,0,2.2467000598918303
0.2,1.0,0,-17.084919173624826
2.6,0.1,0,11.720452970150676
1.1,2.1,0,-2.0864515264180694
2.4,0.4,0,145.4938952803136
1.2,1.9,0,-22.3694991937821
2.4,2.9,0,0.8824901432652323
0.3,0.1,0,-5.742655879632074
0.1,0.5,0,4.639915499720897
2.2,0.6,0,-269.13108550457525
0.7,0.9,0,-2.948343091541234
2.1,1.8,0,4.9371489848136765
1.6,0.5,0,-2.664490787889323
1.0,1.1,0,0.2323306977277837
2.7,2.5,0,-4.666742639966491
0.2,0.2,0,-1.208175042480769
0.8,1.0,0,6.929606834545759
2.6,0.4,0,7.320692944278552
0.7,2.4,0,-2.2225193010737585
1.2,1.5,0,-22.15750031924211
1.9,2.8,0,-11.283882952344717
0.1,1.5,0,-5.5428810744210075
0.4,2.2,0,-2.1105115698751833
1.3,2.6,0,-13.768913484375119
1.1,2.1,0,13.920922231250273
1.2,0.5,0,15.750066363931866
0.7,0.5,0,-0.3516239057077916
1.6,2.1,0,13.754143461977145
0.4,1.3,0,0.6524433249727091
0.5,2.1,0,-3.035419017881015
0.9,1.5,0,7.531535948769852
1.6,2.1,0,2.724324221049251
0.4,2.7,0,-15.331397604558145
2.4,1.6,0,14.742649029969462
1.4,2.2,0,-7.984964005473322
2.2,1.7,0,-22.698421729594745
1.8,0.6,0,-20.135990323067983
1.0,0.4,0,21.411399548601377
0.1,0.6,0,10.228918442576589
0.1,1.8,0,-0.7976069237228667
1.9,0.5,0,-8.570286376548982
0.3,1.7,0,2.1801165479528537
3.0,0.4,0,13.690597502681607
0.3,1.1,0,1.0631235737517197
1.4,1.7,0,-2.6296142391825166
0.8,2.2,0,16.041953157703087
1.0,0.1,0,9.200344761305418
1.1,1.9,0,15.21132919150696
1.2,2.7,0,-3.565066818897403
2.4,2.8,0,19.063287456089093
0.3,2.6,0,8.040883447855334
0.3,0.4,0,-1.1626147566366447
2.8,0.4,0,0.9328815040439928
1.9,1.5,0,-8.539213294332058
0.4,2.1,0,-14.276932352860134
1.8,1.9,0,9.411599570672921
2.8,1.5,0,-4.704973460886743
1.0,2.7,0,-18.663309158003216
0.2,0.5,0,3.215870378094224
1.1,2.3,0,6.3684483453835075
1.2,0.9,0,-11.751888793869595
1.2,0.3,0,-29.60794767410194
2.0,1.7,0,-10.618160240721494
0.1,2.3,0,6.372695513780794
0.1,0.7,0,-3.7836090282666452
2.0,1.5,0,2.1477169684867103
1.1,2.0,0,-1.2433581877245863
2.5,2.9,0,6.727888348411188
0.9,1.4,0,-8.43825488958455
2.5,3.0,0,5.484967215316561
0.3,0.4,0,8.141947668697677
0.3,1.2,0,12.798226240638115
1.4,1.7,0,-7.168644907319954
0.9,0.9,0,-6.018493081072283
2.0,0.9,0,-5.05641415868335
2.7,0.3,0,16.100440927213064
0.6,1.2,1,-0.5413472679240283
1.3,0.9,1,-0.8604407797121812
1.0,1.2,1,-0.807259283514009
0.6,1.6,1,-0.7935348107057912
0.1,1.7,1,-0.6437230665197254
0.2,1.3,1,-0.6037286431565188
0.8,1.4,1,-0.7620235733485278
2.9,0.7,1,3.2667568210877738
2.6,1.9,1,1.1012785393786768
2.1,0.6,1,-3.249752630723027
1.9,2.1,1,-1.0558299665857036
1.2,2.9,1,-1.3086381949222448
1.1,2.9,1,-1.499736918942679
3.0,1.5,1,1.3642317086900293
1.9,0.5,1,-2.0395701394485495
2.4,2.4,1,-0.38358790201018117
1.0,1.8,1,-1.0413882436939488
2.4,0.1,1,-42.806552262424276
2.3,1.4,1,-2.2251990684551273
1.0,1.0,1,-0.6896019484863122
0.8,3.0,1,-1.9804088121372176
2.3,2.6,1,-0.21451129080040748
0.2,0.1,1,-0.0974324634058298
2.9,1.8,1,1.0947075877815486
0.9,2.5,1,-1.2157361254298946
1.4,2.0,1,-1.1065415975764907
1.6,1.1,1,-1.1877269292446808
2.6,0.9,1,15.676075406037285
0.8,0.4,1,-0.47577873413532495
0.7,2.2,1,-1.0191407389579554
1.8,2.6,1,-1.0023523884566918
0.4,0.5,1,-0.4376222046143437
2.5,1.8,1,-1.65098263025213
1.2,1.3,1,-0.8245069402617679
2.7,2.1,1,0.660133821681459
1.7,1.4,1,-1.0692370418879467
2.0,1.0,1,-1.9066600672700575
1.9,1.6,1,-1.3063590611115954
0.1,0.5,1,-0.3137518688660242
2.6,1.6,1,2.408469580773734
0.3,2.4,1,-1.476081562612292
0.8,2.7,1,-1.5453166585222182
2.6,0.9,1,15.466837234927493
2.3,1.0,1,-3.906215554373925
0.4,0.8,1,-0.5198553831563197
2.4,3.0,1,-0.17819706114430844
0.5,2.8,1,-1.7726597645749373
0.6,2.6,1,-1.4247879885216894
2.0,0.7,1,-2.2208923862781806
0.9,0.1,1,-0.2519294631493532
0.3,1.1,1,-0.6104771715736944
2.4,1.6,1,-1.976039067944683
1.6,2.4,1,-0.9634921338782041
2.6,0.8,1,20.059797984581593
2.0,2.9,1,-0.650359348473766
1.1,1.5,1,-0.8674415100478043
0.1,2.5,1,-1.7247123203019383
2.4,2.4,1,-0.3185615747283514
0.2,1.8,1,-0.9357814358648205
1.4,0.4,1,-0.9322332679260592
0.1,2.5,1,-1.63870301651951
3.0,1.4,1,1.567874565915594
0.7,2.1,1,-1.0660212127771016
2.2,0.7,1,-3.8361370492397464
0.3,1.3,1,-0.4833541579591806
2.8,2.2,1,0.6165120893050429
1.2,0.8,1,-0.5524531895607125
1.4,0.9,1,-0.8653860623550588
1.2,1.3,1,-0.7844298408331789
1.2,2.1,1,-1.1381226189795273
0.5,0.8,1,-0.2847908221959319
0.8,1.4,1,-0.7983710238512839
0.5,2.6,1,-1.6583428438726673
1.7,2.9,1,-0.6914466488395181
1.9,0.1,1,-2.4241604987296013
1.4,1.1,1,-0.9555351259153171
2.4,2.9,1,-0.1429431764983223
1.8,0.8,1,-1.4729360743038986
2.6,2.5,1,0.17426716804352443
1.1,2.9,1,-1.2952489281769912
2.1,0.1,1,-4.762321720498762
1.3,0.2,1,-0.6893484215523071
2.9,1.0,1,2.463814734674473
2.5,1.9,1,-1.1528932893070218
2.0,0.2,1,-2.9611730460658348
0.3,1.3,1,-0.6060148950967548
2.9,0.8,1,3.0479158588075097
0.3,1.1,1,-0.7180068638067856
2.3,0.1,1,-14.924454230531198
1.0,1.9,1,-1.082631234852124
2.3,0.7,1,-6.157432844190306
0.3,0.8,1,-0.3019330070736983
0.8,1.7,1,-0.9682876955751893
2.3,1.6,1,-1.771233188012156
0.6,1.8,1,-0.9409166955230551
1.1,2.1,1,-1.021415880117198
2.3,1.7,1,-1.6028466702473294
2.3,0.6,1,-7.23157143044382
1.4,1.8,1,-1.0857075060988377
1.9,0.2,1,-2.2129263373668344
0.9,1.6,2,-0.9834486293938157
1.4,0.9,2,-2.1622017018516715
2.3,1.2,2,1.1795911697801422
1.9,1.2,2,1.674623269528346
0.9,0.8,2,-1.1839614842106405
0.3,1.8,2,-1.0932724903738276
1.2,2.2,2,-0.6207357161624072
1.6,2.7,2,-0.06255152232745859
2.1,2.9,2,0.2946874789642484
2.1,0.6,2,2.298683318436467
0.8,0.4,2,-1.1378950471436635
0.7,0.5,2,-1.0069750721768789
1.1,1.2,2,-1.1870616638815217
2.0,0.8,2,2.3582672789826127
0.7,1.1,2,-1.00467384469509
0.2,2.7,2,-1.5982673806344667
2.9,0.4,2,0.8075368580278864
0.6,2.5,2,-1.090515510174874
0.5,1.5,2,-0.995402831834796
0.7,2.0,2,-0.998252919727028
2.6,0.3,2,1.1276894380183853
1.7,2.1,2,0.06103920212474581
1.5,1.3,2,-1.4542746459088338
1.9,0.5,2,5.030873852512556
2.7,1.6,2,1.0012505145135475
1.8,0.8,2,5.064815720772211
1.5,0.9,2,-2.8113912499616975
1.9,1.4,2,1.222691888792695
2.7,1.6,2,1.000028606888223
1.0,1.4,2,-1.0477356142804173
