0,1,level,y
2.9,2.2,0,-0.0435379938168281
2.3,2.5,0,19.292836627734637
2.8,2.3,0,10.988697206790706
3.0,0.2,0,46.118413040675065
2.3,2.1,0,-2.3656947437736506
2.8,0.9,0,19.14173602056578
2.7,1.8,0,4.544032654074746
2.5,2.2,0,10.856296067344527
2.8,0.2,0,31.721451580086175
3.0,2.9,0,2.9294785342985867
0.1,2.9,0,11.691451888038959
1.5,2.8,0,3.6877790329582956
2.5,1.1,0,12.706202644099577
2.5,3.0,0,7.9144360869178945
1.1,2.9,0,4.495592276768101
2.5,1.3,0,18.506671040313197
1.9,2.3,0,-8.261493785320223
2.5,0.2,0,30.325889567977313
2.5,0.4,0,14.723448123552334
1.2,0.6,0,6.36928432538183
2.0,0.7,0,1.7590234560869717
2.4,1.0,0,-1.4303717092028183
1.7,2.5,0,-2.55703285824168
1.8,0.9,0,2.952651166851564
1.4,2.8,0,11.154470484444188
2.7,0.2,0,48.17110202200725
1.4,3.0,0,-1.7227964785501577
1.3,2.7,0,-9.707776416867276
2.3,2.3,0,-16.690051749632353
1.9,0.9,0,-2.224882573039646
0.5,2.2,0,-1.5123036682126791
0.4,2.1,0,-13.765340305932492
2.7,0.1,0,73.36837390938243
1.1,2.5,0,9.226609901974076
1.7,0.5,0,10.46661633740511
1.6,0.6,0,32.37511118768949
2.1,2.5,0,1.3936600248796203
2.0,0.9,0,20.009260678106113
0.5,2.8,0,0.5843370600482498
0.9,0.1,0,17.91080511512817
0.2,0.3,0,2.6775778489437836
1.4,2.8,0,9.400656737898546
1.3,2.0,0,5.5812105087526245
1.4,0.8,0,3.044491994348421
2.4,1.9,0,-11.133871869342396
1.6,1.7,0,4.12174839491777
2.1,1.5,0,4.037100096397711
0.7,0.3,0,-9.126142645922148
3.0,1.9,0,8.108385604812229
0.3,3.0,0,-6.223889774296347
1.5,2.0,0,11.137752289464164
1.0,1.1,0,-3.616956061918572
1.9,1.8,0,-3.391611252509992
2.0,1.7,0,-16.176474721031056
1.8,0.1,0,37.99038751897523
0.3,1.7,0,12.061997689925969
0.5,1.1,0,-8.763035347251975
2.5,1.7,0,8.358716152361227
1.5,1.2,0,2.21690322891611
3.0,0.8,0,15.960376566602445
2.8,0.1,0,77.66348849209092
1.9,0.5,0,-5.82142736382821
2.8,0.1,0,67.98072427929792
0.2,0.7,0,3.4843677326751115
1.3,2.4,0,-7.8524931370798505
2.3,0.2,0,33.49822654463248
2.4,1.3,0,3.6710278913310046
2.3,1.9,0,-16.611980644020523
2.2,0.1,0,35.38215003506299
1.7,2.6,0,22.257487945313766
2.2,2.0,0,3.0438647261876755
2.4,3.0,0,-6.38090164750809
1.7,1.3,0,2.205371864789551
1.6,1.2,0,-14.299590977303811
2.3,1.0,0,19.954086216201315
0.3,0.7,0,6.4813939543730505
1.3,2.2,0,-1.792947458073876
1.7,1.0,0,0.9090586484506278
1.7,2.2,0,-16.46134600979037
1.9,2.2,0,10.752140302212684
1.1,2.0,0,7.531588278874915
2.3,3.0,0,11.060644261046182
0.4,0.2,0,11.60061629605585
0.7,0.2,0,-0.04620358557401438
2.5,2.5,0,-4.502647725250643
0.7,0.9,0,0.31808946815305505
1.8,0.8,0,-4.026693956647176
1.1,0.1,0,18.64224719362225
1.4,0.2,0,24.413068026487288
1.6,2.7,0,0.274991024367929
0.4,2.3,0,6.7885935757480045
0.3,1.7,0,-11.372646180006065
2.4,3.0,0,-3.472949714099598
0.5,0.3,0,-1.6013236278834464
0.9,1.2,0,12.604520378755906
2.5,1.8,0,10.497072308682016
1.9,2.1,0,-9.714059569119765
1.1,1.2,0,10.917221542958437
0.9,0.2,0,21.22115904610672
2.3,0.5,0,6.376204399044272
1.0,3.0,1,0.03281791524323627
0.5,1.6,1,0.2533605978099886
0.1,1.8,1,0.2400929396404335
2.8,2.9,1,0.6241935979573583
2.6,3.0,1,0.4722540916292936
1.7,3.0,1,0.3267725730864881
1.8,2.7,1,0.2969574109132076
0.9,1.0,1,0.5089015043488181
0.1,1.1,1,0.01358164347399115
0.9,2.3,1,0.27520822672302453
0.5,2.0,1,0.13722508566171943
1.7,0.5,1,2.313665084730401
1.6,1.2,1,0.7341624291022775
2.3,2.5,1,0.6109044298898028
1.2,2.7,1,0.33091935837170305
0.2,0.9,1,0.03075057518601687
0.5,1.5,1,0.05834862837780036
1.8,2.0,1,0.5918595769488125
2.3,1.4,1,1.1069954311427015
0.6,1.4,1,0.25101481800230285
2.0,2.6,1,0.49767237659190705
1.4,2.9,1,0.3812076384624808
2.3,2.6,1,0.5252703388785135
1.3,0.2,1,4.106318394851611
2.6,0.5,1,3.2887620633083765
2.8,1.9,1,0.9667426287358941
3.0,1.4,1,1.3826598328832755
2.3,2.4,1,0.7457757572374448
2.5,1.2,1,1.3374803227192582
2.9,1.1,1,1.7635603448405561
2.5,1.0,1,1.501330490348261
1.6,1.9,1,0.5775337794951118
1.7,2.3,1,0.6430407745474992
0.8,2.5,1,0.13696297004159652
1.2,1.8,1,0.4066569199933059
1.5,0.8,1,1.0904424136059
1.2,2.9,1,0.26392073273456834
0.2,2.1,1,-0.06693904208071481
2.7,0.1,1,17.077102214331404
2.5,1.3,1,1.3506847628643766
0.6,0.5,1,0.6272382667291707
0.8,2.5,1,0.24064452841891215
2.5,1.9,1,0.6548754496337406
1.3,2.3,1,0.3018156880815771
0.3,0.9,1,0.374325292863543
1.6,1.4,1,0.6902044803293221
2.5,1.6,1,0.7778524872488174
3.0,0.7,1,2.8100267807678745
2.3,2.2,1,0.6931302623513032
1.1,2.3,1,0.2695444203734313
1.2,1.7,1,0.5807813423657592
1.3,2.9,1,0.3303680898583195
0.1,2.3,1,0.059511331968098345
2.6,1.8,1,1.0203104154098976
1.6,1.3,1,0.8308188471470846
0.9,1.1,1,0.647060175690855
1.4,2.6,1,0.323399852672483
1.2,0.2,1,3.6588702937322766
1.9,1.4,1,0.5810230207366458
0.9,2.6,1,0.4451059308687587
1.0,0.6,1,1.0203667512044396
0.1,1.9,1,0.06706409998645305
2.4,0.4,1,3.7587839823635076
3.0,1.7,1,1.2797912617725797
2.1,1.9,1,0.6015193094121771
1.7,1.5,1,0.6946866311334774
2.0,1.6,1,0.7206156158239303
2.0,1.8,1,0.67423265249927
1.9,2.2,1,0.5047828455536093
2.6,1.5,1,1.1150786123340286
1.7,1.1,1,1.0102088387094106
1.8,0.1,1,11.227771849652093
1.8,1.0,1,1.2344448717899157
1.7,1.0,1,0.943687970620812
2.7,1.3,1,1.2562800601073834
1.9,1.8,1,0.7788135138065371
1.8,2.9,1,0.34248422479815144
1.7,0.1,1,10.865666404168342
0.6,1.0,1,0.3474449429014789
0.1,2.1,1,0.12871525383314333
2.9,0.7,1,2.687852262067569
2.3,0.1,1,14.46880600532727
0.3,0.4,1,0.47910265149814607
0.4,2.8,1,0.263156809229079
1.9,2.3,1,0.40268236946699626
1.4,2.7,1,0.3872174194456297
1.2,1.7,1,0.5259423881312997
2.2,3.0,1,0.4228409524019844
1.4,1.2,1,0.7263231574573381
1.8,2.0,1,0.5499526325936307
2.3,0.6,1,2.4116092714171518
1.2,2.2,1,0.429877780396591
0.2,1.2,1,0.12950053289984192
2.5,0.1,1,15.755745199373822
0.6,1.0,1,0.3449337952200465
0.9,0.6,1,0.9402015003991346
1.2,1.2,1,0.5874265862582482
2.7,0.8,1,2.2004367950428643
0.9,2.2,1,0.1648486659933388
0.9,2.9,1,0.3314298629137422
2.6,1.7,2,1.609528602367198
2.8,1.8,2,1.6364838688061472
2.4,1.4,2,1.804375412179497
1.3,0.2,2,6.8421956229551135
0.8,1.9,2,0.4431132341218392
2.5,1.4,2,1.8790228213863132
2.9,1.7,2,1.7938218802037642
3.0,0.1,2,31.580519144577917
1.4,1.3,2,1.1337652261224438
3.0,0.5,2,6.316248565069439
0.3,1.3,2,0.24401313196335178
0.2,1.1,2,0.19031673329418
0.6,2.2,2,0.2868766300697702
0.8,2.1,2,0.40250749179222883
1.8,2.8,2,0.6775196255939611
2.5,2.5,2,1.0529755068843218
1.8,0.4,2,4.736805504269505
0.7,1.2,2,0.6142959512246707
1.9,1.9,2,1.0540203192789395
0.1,3.0,2,0.03533751021336197
1.6,0.1,2,16.8419565084513
2.4,2.8,2,0.9034454092135153
0.7,2.6,2,0.2832699601034473
1.2,1.1,2,1.1492085828882632
2.6,2.8,2,0.9773786014915444
1.3,2.2,2,0.6225974973915662
1.5,0.8,2,1.9729049404287475
2.4,1.6,2,1.5800654493450517
0.1,0.9,2,0.11643477958037993
1.7,2.8,2,0.637619044459419
2.5,0.6,2,4.3867065294672445
2.2,0.8,2,2.8938454636347797
1.9,0.4,2,5.002411853796493
2.8,0.2,2,14.737332383787285
1.7,0.4,2,4.473639141097993
0.9,2.4,2,0.3942565236223239
1.8,0.5,2,3.7900287367852803
0.9,1.9,2,0.4984260671332574
0.1,1.5,2,0.06976460972458881
2.0,2.6,2,0.8096485957880764
2.2,2.7,2,0.857136179765634
0.7,2.8,2,0.26297388094528457
1.8,1.2,2,1.577467877067615
1.9,3.0,2,0.6660791153485764
1.7,1.1,2,1.627706957282634
1.6,1.5,2,1.123966550073007
0.1,1.3,2,0.08074805529683049
0.9,0.9,2,1.0526406859851254
0.5,0.2,2,2.6317490158718284
0.2,1.0,2,0.2108006180370054
2.9,1.2,2,2.5445537591263823
0.3,0.9,2,0.3520250661066314
2.0,0.1,2,21.05377461065302
2.1,1.9,2,1.1632750000179726
1.9,2.8,2,0.7148964964768328
1.4,0.9,2,1.6386518352988233
0.7,0.8,2,0.9194337708400938
0.3,2.4,2,0.1315120480015211
2.3,2.1,2,1.152746961616911
2.3,0.5,2,4.843318588190874
0.5,2.9,2,0.18326016187759664
1.4,2.6,2,0.5672603459375632
0.2,2.9,2,0.07125280330780277
2.7,2.2,2,1.2925533954893673
2.3,2.1,2,1.1518179206222179
1.1,1.8,2,0.6442876083913863
1.6,1.8,2,0.937649790334162
0.5,1.1,2,0.4791675681194428
1.5,0.8,2,1.9748217405096284
0.4,2.2,2,0.191261061751534
0.4,0.4,2,1.0530774238655856
1.8,0.7,2,2.7056820241840827
2.9,0.9,2,3.3908487206737346
1.8,2.7,2,0.7011918823554232
0.2,0.8,2,0.2628296739419128
0.5,0.9,2,0.5841251309832564
0.6,0.6,2,1.0544964625225222
2.8,3.0,2,0.9825106194453229
2.9,1.9,2,1.6089783360361631
3.0,1.6,2,1.9739924664076807
2.2,2.4,2,0.9659607926576801
1.1,0.1,2,11.576801679855638
1.8,1.7,2,1.113683962490963
2.2,2.4,2,0.9651558864865063
1.2,1.3,2,0.9706246768481145
0.5,2.7,2,0.19308599291050632
2.3,0.3,2,8.071581641235023
0.5,1.3,2,0.4053938579252077
0.3,2.9,2,0.10733170117617975
2.4,1.8,2,1.4040204779103955
1.8,2.2,2,0.8617463439407973
1.3,0.2,2,6.842313898308731
2.0,0.4,2,5.26349048824077
