0,1,level,y
0.3,0.4,0,-13.342215541648203
0.1,2.4,0,-5.227848526248262
1.8,1.8,0,-3.2627369156086554
0.2,0.5,0,-8.732669832555285
2.8,1.6,0,-16.33332749342873
0.5,1.6,0,9.933450498035853
0.4,1.9,0,-14.261958567443209
1.2,2.8,0,12.699289147500906
0.4,2.0,0,7.123440838799658
1.6,0.8,0,-1.0506232622455918
1.0,1.9,0,4.802996865835384
2.4,0.8,0,7.131461796071772
2.6,0.4,0,-4.660438216288336
1.4,2.9,0,18.136833000732906
0.1,1.3,0,-9.520672214760715
0.2,0.2,0,9.9214583961385
2.9,2.4,0,9.728439072867703
0.7,0.2,0,2.1728775018392623
1.8,0.7,0,5.711179704221957
1.5,0.2,0,-1.2901035606785765
2.3,1.6,0,-0.5445515749363109
2.6,1.1,0,-7.208607546018088
0.4,0.1,0,7.924834305385204
2.7,2.8,0,-7.222785822793768
0.2,0.2,0,2.2579265071676407
0.4,0.5,0,21.37636116026859
0.2,1.1,0,10.990044834897525
1.0,2.5,0,-14.96211460602639
1.4,0.8,0,-4.952065011813707
0.6,2.9,0,3.6476749698572055
2.0,1.1,0,-10.536160096702053
2.5,1.0,0,-9.268071171881695
0.1,1.5,0,8.645248078674168
2.8,2.2,0,9.812227472597495
0.3,1.2,0,-10.30081575975752
0.5,2.3,0,13.652233240459033
1.4,0.1,0,-9.171080018602112
2.5,2.3,0,12.21908136474572
0.3,1.2,0,1.725832329307457
2.2,0.8,0,-9.86355061791769
0.5,0.4,0,-4.793884962283998
1.2,0.8,0,-10.902821538945453
0.9,0.4,0,8.840172182396124
0.7,1.0,0,2.3613447859354526
2.4,2.4,0,4.59715866294276
1.1,1.1,0,3.247511440526118
1.0,1.2,0,-9.688974524051817
1.7,2.8,0,9.620460625855879
1.1,0.2,0,-3.5207860736745795
0.7,0.1,0,-8.420043722421791
2.7,1.7,0,4.730397324321738
0.3,0.1,0,12.71551165906861
1.1,2.5,0,-5.768822853532639
2.3,1.3,0,2.076905902266475
1.2,1.3,0,-6.667309776643355
2.2,1.1,0,-7.227945612013295
1.3,0.4,0,-2.0806850951092195
0.5,2.2,0,-6.824622337344417
