0,1,level,y
1.1,1.0,0,1.3216448693893803
0.4,2.1,0,-0.669974863014112
1.1,1.4,0,0.8519649666972016
1.6,1.1,0,1.7042248937163356
1.7,2.6,0,0.042925258620664763
0.2,1.2,0,0.1868049180432907
1.4,2.6,0,-0.2570747413793355
2.7,1.6,0,2.2171250153511117
0.2,1.3,0,0.06938494237024595
1.5,0.5,0,2.308744747754604
0.2,0.9,0,0.5390648450624249
0.3,1.3,0,0.16938494237024604
2.1,2.8,0,0.20808530727457564
0.3,0.6,0,0.9913247720815591
3.0,2.7,0,1.2255052829476196
1.6,2.6,0,-0.057074741379335325
2.3,1.9,0,1.4648650883319778
1.2,0.6,0,1.8913247720815591
0.6,1.8,0,-0.1177149359949774
0.5,0.6,0,1.191324772081559
1.7,0.3,0,2.7435846991006936
0.3,2.0,0,-0.6525548873410669
2.2,2.9,0,0.19066533160153076
2.9,1.2,0,2.88680491804329
2.6,0.6,0,3.291324772081559
1.9,2.7,0,0.12550528294761953
1.5,2.4,0,0.07776520996675407
0.9,0.6,0,1.5913247720815589
0.7,1.1,0,0.8042248937163357
2.7,1.1,0,2.8042248937163357
0.4,2.2,0,-0.7873948386871565
1.2,0.2,0,2.361004674773738
1.9,0.4,0,2.8261647234276484
2.3,1.0,0,2.5216448693893803
2.8,1.0,0,3.0216448693893803
2.5,1.7,0,1.8997050396780673
1.1,0.4,0,2.0261647234276485
0.8,0.5,0,1.6087447477546037
1.2,2.5,0,-0.3396547657062903
0.2,1.3,0,0.06938494237024595
1.9,0.5,0,2.708744747754604
0.2,1.6,0,-0.2828749846488883
0.6,1.6,0,0.11712501535111186
3.0,2.2,0,1.8126051613128435
2.8,0.7,0,3.3739047964085143
0.2,1.0,0,0.4216448693893802
2.9,1.7,0,2.2997050396780665
0.6,1.1,0,0.7042248937163356
0.9,1.4,0,0.6519649666972014
1.0,0.2,0,2.161004674773738
1.9,0.3,0,2.9435846991006933
2.6,2.2,0,1.4126051613128436
1.3,1.1,0,1.4042248937163353
0.5,3.0,0,-1.6267546440715144
1.8,1.5,0,1.4345449910241563
2.8,2.3,0,1.4951851856397989
0.4,0.2,0,1.5610046747737378
0.5,1.0,0,0.7216448693893802
2.5,2.9,0,0.4906653316015306
1.5,1.1,0,1.6042248937163355
2.7,2.7,0,0.9255052829476198
