0,1,level,y
1.1,1.0,0,1.5354290887318103
0.4,2.1,0,1.334279727940528
1.1,1.4,0,2.279361812521585
1.6,1.1,0,2.497815420325585
1.7,2.6,0,7.286980452526666
0.2,1.2,0,0.34581328580057435
1.4,2.6,0,6.001042725610195
2.7,1.6,0,6.544530213986115
0.2,1.3,0,0.37989128544916984
1.5,0.5,0,0.9278098744290499
0.2,0.9,0,0.24668266992463866
0.3,1.3,0,0.5698369281737548
2.1,2.8,0,9.819948841339967
0.3,0.6,0,0.22986009708431873
3.0,2.7,0,13.442051673377986
1.6,2.6,0,6.858334543554509
2.3,1.9,0,6.8214598195684175
1.2,0.6,0,0.9194403883372749
0.6,1.8,0,1.6700491113267208
0.5,0.6,0,0.38310016180719786
1.7,0.3,0,0.5771941287513774
0.3,2.0,0,0.9449910194801094
2.2,2.9,0,10.720310797579701
2.9,1.2,0,5.014292644108329
2.6,0.6,0,1.992120841397429
1.9,2.7,0,8.513299393139391
1.5,2.4,0,5.852915922434438
0.9,0.6,0,0.6895802912529562
0.7,1.1,0,1.0927942463924434
2.7,1.1,0,4.215063521799425
0.4,2.2,0,1.4091904740907633
1.2,0.2,0,0.25309753526775614
1.9,0.4,0,0.9043355810634682
2.3,1.0,0,3.2104426400756028
2.8,1.0,0,3.9083649531355165
2.5,1.7,0,6.50684040787628
1.1,0.4,0,0.5235627048262185
0.8,0.5,0,0.4948319330288266
1.2,2.5,0,4.912237840941879
0.2,1.3,0,0.37989128544916984
1.9,0.5,0,1.1752258409434633
0.2,1.6,0,0.4847800158508233
0.6,1.6,0,1.45434004755247
3.0,2.2,0,10.568928555680724
2.8,0.7,0,2.5710425640223344
0.2,1.0,0,0.27916892522396547
2.9,1.7,0,7.547934873136485
0.6,1.1,0,0.9366807826220944
0.9,1.4,0,1.864932392063115
1.0,0.2,0,0.21091461272313008
1.9,0.3,0,0.6450993203691866
2.6,2.2,0,9.15973808158996
1.3,1.1,0,2.029475029014538
0.5,3.0,0,2.535378157160611
1.8,1.5,0,4.044602980486862
2.8,2.3,0,10.392878432841053
0.4,0.2,0,0.08436584508925203
0.5,1.0,0,0.6979223130599137
2.5,2.9,0,12.182171360886024
1.5,1.1,0,2.341701956555236
2.7,2.7,0,12.097846506040188
2.1,0.7,0,1.928281923016751
1.9,1.6,0,4.605410150582822
2.6,0.7,0,2.387396666592168
2.9,1.9,0,8.600971076847136
0.6,1.6,0,1.45434004755247
0.3,2.8,0,1.402849834477138
2.9,1.3,0,5.508423639012963
2.4,1.5,0,5.392803973982482
1.5,2.9,0,7.3093028165316145
1.5,2.2,0,5.284464277840362
1.3,1.3,0,2.469293355419604
0.2,1.3,0,0.37989128544916984
1.8,2.8,0,8.417099006862829
0.8,2.2,0,2.8183809481815265
0.5,1.9,0,1.4829260477322648
2.5,0.9,0,3.083533374057984
1.4,0.8,0,1.5037422458582301
2.5,1.7,0,6.50684040787628
1.1,1.3,0,2.089402069970434
1.4,1.3,0,2.659238998144189
2.5,1.6,0,6.0597501981352915
2.6,1.9,0,7.711215448207777
3.0,0.1,0,0.28038745385276137
1.3,1.5,0,2.921102152573844
1.5,2.4,0,5.852915922434438
2.3,1.7,0,5.9862931752461765
0.8,2.8,0,3.7409328919390346
0.6,1.2,0,1.0374398574017232
0.2,2.5,0,0.8187063068236464
0.6,1.0,0,0.8375067756718965
2.8,2.7,0,12.545914895152785
2.3,2.0,0,7.244931149347505
0.8,0.8,0,0.8592812833475602
1.2,0.6,0,0.9194403883372749
0.4,0.9,0,0.49336533984927733
1.6,0.8,0,1.7185625666951203
0.4,1.1,0,0.6244538550813963
0.6,2.6,0,2.571875453832941
0.4,2.5,0,1.6374126136472928
