0,1,level,y
1.0,1.6,0,0.8135637350200434
2.5,0.5,0,20.079810633582113
1.7,1.7,0,2.499509371556232
2.5,0.4,0,25.09976329197764
2.9,0.3,0,46.5928417497865
1.8,1.1,0,4.387891290979801
0.9,1.5,0,0.6861242002810612
1.3,3.0,0,0.7788074670944571
3.0,1.0,0,15.075313589306955
3.0,2.3,0,6.554484169263894
2.7,1.7,0,7.011321244102332
1.5,0.5,0,6.428975971201404
0.7,2.1,0,0.27985569180502773
2.8,2.1,0,6.155215181991638
2.4,1.3,0,7.051142596331509
2.5,1.0,0,10.039905316791057
0.6,0.7,0,0.5953820181650256
0.6,1.9,0,0.21935126985027256
0.7,1.9,0,0.3093141856792412
2.5,1.3,0,7.723004089839274
0.3,1.7,0,0.05227454778293877
2.2,0.6,0,12.583486196972522
1.7,2.7,0,1.5737651598687386
0.4,1.7,0,0.09927607300368951
2.5,2.8,0,3.585680470282521
0.2,1.3,0,0.02768188185803146
1.7,1.9,0,2.2364031219187344
1.6,0.7,0,5.302791690823702
2.1,2.7,0,2.520835263691987
2.9,1.0,0,13.97785252493595
1.7,1.4,0,3.0351185226039967
0.1,0.6,0,0.01278889921168313
0.6,1.2,0,0.3473061772629315
2.6,2.3,0,4.764069335621924
0.4,0.5,0,0.3375386482125443
1.3,1.3,0,1.797248000987209
0.7,2.6,0,0.22603728953483007
0.1,2.7,0,0.0028419776025962505
2.7,2.7,0,4.414535598138505
0.1,1.7,0,0.004513729133535222
2.6,1.6,0,6.848349669956515
2.2,0.3,0,25.166972393945045
2.6,0.8,0,13.69669933991303
0.2,0.9,0,0.039984940461601
2.7,1.9,0,6.273287428933665
0.8,2.5,0,0.3165979150090968
2.6,1.2,0,9.131132893275355
0.1,2.6,0,0.002951284433465337
2.9,1.5,0,9.3185683499573
1.6,0.8,0,4.6399427294707385
0.6,1.2,0,0.3473061772629315
1.9,0.8,0,6.806287632250015
2.2,0.1,0,75.50091718183512
0.5,0.3,0,0.9252002925179046
1.9,0.1,0,54.45030105800012
2.6,2.8,0,3.913342668546581
1.8,1.7,0,2.839223776516342
0.4,0.2,0,0.8438466205313607
2.0,0.2,0,30.52362549869175
2.8,0.2,0,64.6297594109122
2.3,0.1,0,83.36688896769361
0.3,2.3,0,0.03863770923086778
1.1,3.0,0,0.5366318247048815
2.6,1.8,0,6.087421928850236
0.4,0.2,0,0.8438466205313607
0.2,1.6,0,0.02249152900965056
0.2,1.8,0,0.0199924702308005
0.2,1.2,0,0.029988705346200753
1.2,1.4,0,1.3961120199357218
2.3,2.2,0,3.7894040439860732
2.4,0.6,0,15.27747562538494
0.5,2.3,0,0.12067829902407451
3.0,1.8,0,8.375174216281641
1.0,3.0,0,0.4339006586773565
1.2,1.8,0,1.08586490439445
2.9,0.4,0,34.94463131233987
0.7,1.5,0,0.3917979685270388
2.9,2.5,0,5.59114100997438
0.2,1.0,0,0.035986446415440895
0.2,2.9,0,0.012409119453600312
1.7,1.2,0,3.540971609704662
3.0,1.4,0,10.768081135219255
2.6,2.5,0,4.38294378877217
0.4,1.1,0,0.15342665827842922
1.0,0.5,0,2.603403952064139
2.9,1.7,0,8.222266191138795
0.3,1.0,0,0.0888667312309959
0.1,2.5,0,0.003069335810803951
1.5,0.2,0,16.072439928003508
1.5,0.2,0,16.072439928003508
0.5,2.3,0,0.12067829902407451
2.7,2.5,0,4.767698445989586
3.0,2.2,0,6.852415267866798
0.1,0.4,0,0.019183348817524693
2.2,0.8,0,9.43761464772939
