0,1,level,y
1.1,1.0,0,1.5588408781895267
0.4,2.1,0,1.3616356775348426
1.1,1.4,0,2.3480183999902184
1.6,1.1,0,2.6262070336879892
1.7,2.6,0,7.372520197242689
1.6,0.5,1,0.6979129804719177
2.6,2.3,1,59.016974428122175
0.4,2.0,1,6.484569915880277
2.4,0.8,1,3.9730969617529603
2.9,2.6,1,89.22057493214946
1.5,2.4,1,37.77335489471662
0.9,2.6,1,27.826140218749945
1.5,1.1,1,5.310468934594129
2.7,0.9,1,6.054727159798371
0.8,0.7,1,0.9057908753313167
0.5,1.7,1,5.2288938230810285
0.8,1.3,1,4.636504986242658
0.1,1.2,1,0.4743174076521892
2.4,2.7,1,81.15564443619706
0.7,2.0,1,11.209706517436114
2.9,1.3,1,16.025184177351555
0.6,2.5,1,16.727294507416513
2.5,2.4,1,63.2458815601394
2.2,1.7,1,23.652859658062244
2.8,3.0,1,122.53619098869518
0.1,0.3,1,-0.15152368765382207
2.5,1.0,1,7.5194879501429455
1.5,0.7,1,1.8106428642821002
0.5,1.5,1,3.7679385059612738
1.0,2.4,1,25.21910652346896
0.4,2.1,2,6.558365606411695
1.8,1.0,2,5.184706047578856
0.6,2.7,2,17.572676527767168
0.9,2.0,2,13.074539663724268
0.9,1.7,2,8.82126002879046
1.4,2.2,2,25.262753111213243
2.9,1.8,2,32.753848368711566
2.0,1.1,2,6.995063265500389
2.8,1.3,2,14.465974153719985
1.4,1.0,2,4.132526259985808
3.0,1.6,2,25.66252537355572
3.0,0.3,2,0.6303306205664377
2.8,1.9,2,35.75355926345417
1.5,0.7,2,1.9933540628275017
3.0,2.5,2,73.27498504735956
1.0,2.0,2,14.488435321953723
0.5,2.2,2,9.027799784778354
2.2,0.8,2,3.3906829638633535
2.8,1.1,2,9.71526103716067
1.0,2.7,2,29.214534495009147
0.3,0.7,2,0.2498375094200611
1.0,0.6,2,0.9672045104644554
3.0,1.5,2,22.002339038538906
1.8,1.2,2,7.671050856047385
1.6,2.9,2,55.55195113140541
2.8,1.2,2,12.075477726609343
2.3,2.1,2,37.1410828724945
1.4,2.2,2,25.522346417111425
0.9,2.9,2,31.228483896043063
2.9,1.6,2,24.720853488353796
1.1,0.1,2,0.03511578720781216
0.8,1.4,2,4.889404319142634
0.3,0.7,2,0.21193205386842384
0.8,0.5,2,0.4252848238431594
2.8,2.5,2,68.44067201137486
2.6,2.9,2,90.22450499140363
0.7,2.8,2,22.34220597877461
0.5,0.6,2,0.34145076771838334
1.2,0.3,2,0.21045265677274355
1.9,0.7,2,2.509819148642081
2.3,2.3,2,46.00255685539428
0.8,2.7,2,23.423752716717917
1.5,1.0,2,4.305058343521393
0.7,0.1,2,0.04732594324747176
1.0,0.3,2,0.21165257947820032
0.8,1.0,2,2.263846483428351
0.3,0.7,2,0.39767888857362665
1.1,2.0,2,16.051392759416323
2.8,1.7,2,27.520030264595327
1.0,1.7,2,10.004682556639633
1.7,1.5,2,12.674216384695383
2.3,2.6,2,61.673735824524684
2.4,2.1,2,38.87872219829452
2.4,1.0,2,6.874172627333518
2.1,2.5,2,51.29472269145058
0.3,2.4,2,6.758735966878673
0.3,2.5,2,7.278073147307404
0.7,2.9,2,24.43646250741045
0.6,0.3,2,-0.09187668939401675
2.0,0.4,2,0.5256275061590352
1.2,1.2,2,5.190634461109491
1.5,2.9,2,51.974650658958
0.9,2.4,2,20.027621478410992
2.6,1.5,2,19.055546471127084
0.8,1.6,2,6.908270283306147
2.0,2.7,2,58.66631845110827
0.9,1.7,2,8.928342579073794
3.0,2.4,2,66.67142956887129
2.9,1.2,2,12.555767339190623
1.6,2.9,2,55.54331632487401
0.4,0.1,2,0.10122889487013667
1.0,1.7,2,9.880922074788968
2.8,1.1,2,9.86638932226423
0.2,1.4,2,1.2692206925011018
0.3,0.7,2,0.3644054556686048
0.8,2.0,2,11.51179842913237
0.9,0.3,2,0.28483346635677964
1.0,1.4,2,6.321403958714111
2.3,1.3,2,12.118108472941142
2.9,2.2,2,52.48815679950532
1.8,0.4,2,0.5394481500557875
3.0,3.0,2,112.70596920866672
1.3,0.1,2,0.1902269834416169
1.7,2.9,2,58.91819872869823
2.5,0.7,2,2.8097623253164374
0.8,2.5,2,19.59889498535238
0.2,0.1,2,-0.18457782719487092
2.5,1.6,2,21.28712444486924
1.0,1.5,2,7.382232206606503
1.4,2.2,2,25.33745278236262
2.9,1.1,2,10.30152659868117
0.3,3.0,2,11.345267827425529
0.3,1.3,2,1.5330522599116612
0.3,0.8,2,0.4683354625490355
0.8,0.8,2,1.4141988077904744
2.3,3.0,2,86.25563011857415
1.1,1.7,2,11.057677551022097
2.9,0.4,2,0.8234635092820346
1.9,1.6,2,16.106173116393204
2.1,1.8,2,23.664553834518642
