0,1,level,y
0.3,0.4,0,-0.321090246602791
0.1,2.4,0,-0.03843061708440999
1.8,1.8,0,0.023852986671585925
0.2,0.5,0,-0.17655787565782877
2.8,1.6,0,-1.1265344843775866
0.5,2.7,1,0.2645609406806192
1.6,3.0,1,6.364606365657344
2.3,2.4,1,11.067034615572275
1.3,1.9,1,1.5575363663350756
3.0,0.9,1,-3.400009420972425
2.9,0.5,1,-9.446275149744245
2.6,3.0,1,22.20038301477371
2.1,0.6,1,-3.4731539613377516
0.2,0.8,1,-0.09128035914926354
0.4,2.5,1,0.1303448729391996
2.4,0.4,1,-6.885296720316214
2.1,1.4,1,2.021579294468116
0.4,0.2,1,-0.08439910517204499
2.3,1.7,1,5.239041878518236
1.6,1.0,1,-0.4956267109616799
1.7,1.3,1,0.6352292685846062
1.4,1.9,1,1.9557429136247295
2.2,0.5,1,-4.764602120534621
1.0,0.1,1,-0.9578754926980217
1.1,2.9,1,2.3128004945731795
1.6,1.1,1,-0.030056063874862433
0.2,2.3,1,0.005644531581051446
2.8,1.8,1,9.781949346718077
1.9,2.9,1,9.479656367285648
0.5,0.3,1,-0.1842761783320183
2.2,0.7,2,-1.750048275847744
1.7,0.2,2,-2.347241733712571
0.7,2.0,2,0.5200379502987598
1.4,2.7,2,2.6555908175148883
0.1,0.5,2,-0.19833286052456806
0.3,1.4,2,-0.09420771858301998
1.8,2.4,2,2.6928333670783045
2.0,2.2,2,2.7412968012720493
2.6,2.1,2,3.71626771578152
1.5,2.5,2,2.438256177318552
2.2,1.6,2,1.462286636195343
1.1,1.5,2,0.43956828083089167
2.4,0.7,2,-1.8194548295506863
1.6,2.8,2,3.290126473868212
2.5,1.9,2,2.889523153914894
1.6,2.2,2,2.0907497570191764
1.3,1.6,2,0.6733117032400174
1.7,2.7,2,3.2665616861721762
1.3,2.9,2,2.546529079867382
1.9,1.3,2,0.5469135564130665
2.0,2.0,2,2.3545691242694744
3.0,2.0,2,4.086348048976058
0.4,2.9,2,0.34239538499578837
1.8,1.3,2,0.26324565687122187
1.8,2.8,2,3.9331486457503795
2.1,1.7,2,1.48725629383207
0.7,0.9,2,-0.13100617042544666
0.1,1.5,2,-0.014017493767284627
0.1,2.4,2,0.1524127920035358
2.8,1.4,2,1.2300961074768666
0.7,1.6,2,0.2610215121745018
2.1,1.6,2,1.2174267763131275
2.9,0.8,2,-1.9118877332976558
1.3,1.7,2,0.8560419785819343
1.5,0.9,2,-0.5054219723627515
1.3,2.3,2,1.528266068724907
2.7,2.0,2,3.742825965622904
1.1,2.6,2,1.7018829566380176
0.7,2.3,2,0.7599210227430621
1.7,2.5,2,2.9660050350099243
0.6,1.4,2,0.13612581425487175
1.6,0.9,2,-0.6262292532026941
2.3,1.0,2,-0.7442937324818459
2.8,0.2,2,-4.758886776902618
0.4,0.7,2,-0.23227626986424688
2.6,0.1,2,-4.775519833227626
1.2,0.7,2,-0.6942942701606042
2.4,1.7,2,1.7708673988460275
2.0,2.9,2,4.7549527401833
0.7,0.7,2,-0.23533909362742983
2.3,1.1,2,-0.14369824327735398
0.8,2.8,2,1.2072845769703304
0.2,2.9,2,0.1493774821614343
0.3,2.6,2,0.26561407547016547
0.1,3.0,2,0.09434723821716488
2.3,2.5,2,4.56796444384461
1.4,3.0,2,3.0541897762909205
2.4,0.4,2,-2.970575257925688
0.1,0.1,2,-0.03815899392467865
0.7,0.5,2,-0.2291060918717578
0.1,0.4,2,-0.12851325148967768
0.7,2.9,2,1.0127951905862318
0.8,1.7,2,0.4457867441354485
2.3,0.5,2,-2.1548318548256873
1.6,2.8,2,3.30739450414047
1.4,0.8,2,-0.6407964584826182
1.0,2.2,2,0.9035076616307358
1.1,1.5,2,0.3186000211504928
1.8,1.2,2,0.06117755591467842
0.8,0.1,2,-0.8144979671021821
2.6,0.7,2,-2.0707993602758568
1.0,1.1,2,-0.14130658609703578
2.5,2.9,2,6.8016821868715835
0.6,2.5,2,0.4678039400405126
2.0,3.0,2,5.081006060596811
2.4,2.4,2,4.639399331304796
0.6,1.0,2,0.010866207627131183
1.7,0.5,2,-1.5750953879803429
1.0,2.5,2,1.3780691192594938
0.7,1.2,2,-0.049724345491198155
1.2,0.2,2,-1.2260324037858377
2.3,2.6,2,4.924517916367369
1.8,1.4,2,0.44700785068527044
2.8,0.6,2,-2.746458875072927
0.9,2.7,2,1.1935963960237819
3.0,3.0,2,9.563368718931999
3.0,0.5,2,-3.6607922079085298
0.5,2.8,2,0.6508023160745885
0.7,2.7,2,0.8199226459451338
1.5,1.4,2,0.42060942147088354
0.7,1.8,2,0.33262896300184913
1.3,2.3,2,1.542328206539279
0.7,1.9,2,0.3362722903780579
0.2,2.9,2,0.1898011836353842
2.7,1.2,2,-0.014085697799629836
2.5,0.8,2,-1.5970554115828768
1.1,0.3,2,-1.0117974481563827
1.9,1.9,2,1.913909850390382
2.7,1.4,2,0.9729354725495744
3.0,1.7,2,2.5938123051140765
